id,fips_code,state,cemetery,county_name,graveid,birth_year,birth_month,death_year,death_month,reached_age,female,stone_type,persons_ingrave,floral,wheat,marriage_month,marriage_year,married,familyrole,military,patriotic,occupation,picture,nonrelig_symbol,verbal_nonrelig,verbal_love,othersecular,bible,fish,dove,praying,cross,lamb,angel,verbal_relig,other_religious
4573,40109,OK,Memorial Park Cemetery,Oklahoma,44131272,1922,12,2005,12,83,0,3,1,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4574,40109,OK,Memorial Park Cemetery,Oklahoma,49606752,1925,4,2000,1,74.75,0,3,1,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4575,40109,OK,Memorial Park Cemetery,Oklahoma,188644953,1947,10,2016,6,68.666664,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4576,40109,OK,Memorial Park Cemetery,Oklahoma,55633575,1931,4,2001,1,69.75,0,3,1,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4577,40109,OK,Memorial Park Cemetery,Oklahoma,55502684,1920,3,2013,,93,0,1,2,1,0,3,1965,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4578,40109,OK,Memorial Park Cemetery,Oklahoma,155093143,1962,1,2014,5,52.333332,0,3,1,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579,40109,OK,Memorial Park Cemetery,Oklahoma,49278073,1952,11,2010,3,57.333332,1,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4580,40109,OK,Memorial Park Cemetery,Oklahoma,42318353,1940,11,2008,2,67.25,0,3,2,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
4581,40109,OK,Memorial Park Cemetery,Oklahoma,127530849,1927,2,2010,10,83.666664,1,3,2,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,40109,OK,Memorial Park Cemetery,Oklahoma,48178965,1920,6,2009,8,89.166664,0,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4583,40109,OK,Memorial Park Cemetery,Oklahoma,17626266,1911,2,2007,1,95.916664,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4584,40109,OK,Memorial Park Cemetery,Oklahoma,83083908,1937,,2000,,63,0,3,1,0,1,,,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4585,40109,OK,Memorial Park Cemetery,Oklahoma,52482796,1932,6,2007,2,74.666664,0,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4586,40109,OK,Memorial Park Cemetery,Oklahoma,144701894,1932,6,2012,12,80.5,0,3,2,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4587,40109,OK,Memorial Park Cemetery,Oklahoma,81100848,1927,10,2011,11,84.083336,1,1,2,0,1,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4588,40109,OK,Memorial Park Cemetery,Oklahoma,55633167,1931,10,2000,2,68.333336,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,40109,OK,Memorial Park Cemetery,Oklahoma,138050685,1932,7,2014,10,82.25,1,3,1,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,40109,OK,Memorial Park Cemetery,Oklahoma,62602003,1914,6,2000,8,86.166664,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,40109,OK,Memorial Park Cemetery,Oklahoma,156797710,1937,6,2016,1,78.583336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4592,40109,OK,Memorial Park Cemetery,Oklahoma,64448625,1952,7,2004,11,52.333332,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4593,40109,OK,Memorial Park Cemetery,Oklahoma,114900437,1920,9,2013,4,92.583336,1,3,2,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4594,40109,OK,Memorial Park Cemetery,Oklahoma,64447304,1926,5,2001,8,75.25,1,3,2,1,0,,,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4595,40109,OK,Memorial Park Cemetery,Oklahoma,69350010,1908,4,2004,11,96.583336,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,40109,OK,Memorial Park Cemetery,Oklahoma,50302195,1919,1,2007,4,88.25,0,3,2,1,0,5,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4597,40109,OK,Memorial Park Cemetery,Oklahoma,154911187,1945,5,2014,2,68.75,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,40109,OK,Memorial Park Cemetery,Oklahoma,55427067,1915,1,2002,2,87.083336,0,3,1,0,0,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4599,40109,OK,Memorial Park Cemetery,Oklahoma,176357799,1931,7,2015,9,84.166664,0,1,2,1,0,,,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
4600,40109,OK,Memorial Park Cemetery,Oklahoma,178833763,1917,10,2015,12,98.166664,0,1,3,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4601,41017,OR,Pilot Butte Cemetery,Deschutes,91976521,1911,5,2002,7,91.166664,1,3,1,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4602,41017,OR,Pilot Butte Cemetery,Deschutes,90760579,1939,1,2005,7,66.5,1,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4603,41017,OR,Pilot Butte Cemetery,Deschutes,91982857,1939,5,2010,5,71,1,3,2,0,0,8,1963,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4604,41017,OR,Pilot Butte Cemetery,Deschutes,30932261,1933,6,2000,3,66.75,1,3,2,1,0,11,1954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4605,41017,OR,Pilot Butte Cemetery,Deschutes,91723113,1935,2,2000,9,65.583336,1,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4606,41017,OR,Pilot Butte Cemetery,Deschutes,83306074,1921,4,2009,5,88.083336,0,3,2,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4607,41017,OR,Pilot Butte Cemetery,Deschutes,65380104,1935,2,2002,10,67.666664,0,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4608,41017,OR,Pilot Butte Cemetery,Deschutes,38138652,1948,9,2001,4,52.583332,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4609,41017,OR,Pilot Butte Cemetery,Deschutes,83767388,1942,2,2010,11,68.75,1,1,2,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4610,41017,OR,Pilot Butte Cemetery,Deschutes,73207645,1959,9,2004,7,44.833332,0,3,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4611,41017,OR,Pilot Butte Cemetery,Deschutes,91719739,1952,6,2005,9,53.25,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4612,41017,OR,Pilot Butte Cemetery,Deschutes,91174416,1921,5,2006,4,84.916664,1,1,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4613,41017,OR,Pilot Butte Cemetery,Deschutes,90984035,1982,2,2011,4,29.166666,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4614,41017,OR,Pilot Butte Cemetery,Deschutes,91593696,1909,,2003,,94,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4615,41017,OR,Pilot Butte Cemetery,Deschutes,86949014,1925,1,2005,10,80.75,1,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4616,41017,OR,Pilot Butte Cemetery,Deschutes,91934135,1916,10,2001,4,84.5,0,1,2,0,0,5,1939,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4617,41017,OR,Pilot Butte Cemetery,Deschutes,87462735,1984,4,2011,9,27.416666,0,3,1,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4618,41017,OR,Pilot Butte Cemetery,Deschutes,38862506,1917,5,2001,7,84.166664,1,3,2,1,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4619,41017,OR,Pilot Butte Cemetery,Deschutes,91979285,1917,3,2005,2,87.916664,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4620,41017,OR,Pilot Butte Cemetery,Deschutes,51730396,1931,8,2005,2,73.5,1,1,1,1,0,,,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
4621,41017,OR,Pilot Butte Cemetery,Deschutes,46645606,1930,4,2008,4,78,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4622,41017,OR,Pilot Butte Cemetery,Deschutes,38817750,1907,3,2006,5,99.166664,0,3,2,1,0,6,1926,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4623,41017,OR,Pilot Butte Cemetery,Deschutes,89088812,1921,,2006,,85,0,1,2,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4624,41017,OR,Pilot Butte Cemetery,Deschutes,87462144,1984,2,2007,5,23.25,0,3,1,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4625,41017,OR,Pilot Butte Cemetery,Deschutes,38721122,1910,7,2003,4,92.75,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4626,41017,OR,Pilot Butte Cemetery,Deschutes,38964127,1942,1,2003,10,61.75,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4627,41017,OR,Pilot Butte Cemetery,Deschutes,90987068,1921,,2011,,90,1,1,1,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4628,41017,OR,Pilot Butte Cemetery,Deschutes,91982896,1919,2,2004,9,85.583336,0,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,41017,OR,Pilot Butte Cemetery,Deschutes,91845464,1920,10,2007,1,86.25,0,3,1,0,0,,,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4630,41017,OR,Pilot Butte Cemetery,Deschutes,38931989,1909,,2004,,95,1,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4631,41017,OR,Pilot Butte Cemetery,Deschutes,89080586,1946,,2009,,63,0,3,2,0,0,8,1988,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4632,41017,OR,Pilot Butte Cemetery,Deschutes,65525330,1935,,2010,,75,0,3,1,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4633,41017,OR,Pilot Butte Cemetery,Deschutes,61497546,1968,5,2010,11,42.5,0,3,1,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4634,41017,OR,Pilot Butte Cemetery,Deschutes,89911399,1941,,2001,,60,0,3,1,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4635,41017,OR,Pilot Butte Cemetery,Deschutes,152280668,1928,2,2015,2,87,1,1,2,1,0,,,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0
4636,41017,OR,Pilot Butte Cemetery,Deschutes,89899031,1930,,2010,,80,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4637,41017,OR,Pilot Butte Cemetery,Deschutes,133414979,1941,9,2013,9,72,1,1,2,1,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4638,41017,OR,Pilot Butte Cemetery,Deschutes,89756478,1905,8,2008,11,103.25,1,3,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4639,41017,OR,Pilot Butte Cemetery,Deschutes,89090321,1920,10,2005,12,85.166664,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4640,41017,OR,Pilot Butte Cemetery,Deschutes,91982398,1951,9,2002,9,51,0,1,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4641,41017,OR,Pilot Butte Cemetery,Deschutes,46645641,1922,12,2002,3,79.25,1,3,1,0,0,,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4642,41017,OR,Pilot Butte Cemetery,Deschutes,38937467,1905,3,2002,12,97.75,1,1,3,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4643,41017,OR,Pilot Butte Cemetery,Deschutes,83666827,1921,8,2010,3,88.583336,0,3,2,0,0,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4644,41017,OR,Pilot Butte Cemetery,Deschutes,91975888,1957,12,2003,6,45.5,0,3,1,0,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4645,41017,OR,Pilot Butte Cemetery,Deschutes,65446587,1933,1,2010,8,77.583336,0,3,2,1,0,6,1952,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4646,41017,OR,Pilot Butte Cemetery,Deschutes,73207659,1935,3,2011,2,75.916664,0,3,1,0,0,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4647,41017,OR,Pilot Butte Cemetery,Deschutes,8651454,1912,7,2004,3,91.666664,1,3,2,0,0,7,1939,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4648,41017,OR,Pilot Butte Cemetery,Deschutes,91979285,1916,10,2007,1,90.25,0,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4649,41017,OR,Pilot Butte Cemetery,Deschutes,65526166,1923,,2006,,83,0,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4650,41017,OR,Pilot Butte Cemetery,Deschutes,91943946,1917,8,2006,6,88.833336,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4651,41017,OR,Pilot Butte Cemetery,Deschutes,13437570,1960,6,2004,6,44,1,3,2,1,0,6,1982,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4652,41017,OR,Pilot Butte Cemetery,Deschutes,91975700,1910,7,2002,5,91.833336,1,3,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4653,41017,OR,Pilot Butte Cemetery,Deschutes,91979562,1920,,2009,,89,0,1,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4654,41017,OR,Pilot Butte Cemetery,Deschutes,111400750,1926,7,2002,7,76,0,3,2,1,0,6,1957,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4655,41017,OR,Pilot Butte Cemetery,Deschutes,65526166,1942,,2008,,66,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4656,41017,OR,Pilot Butte Cemetery,Deschutes,38506055,1920,1,2000,6,80.416664,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4657,41017,OR,Pilot Butte Cemetery,Deschutes,13221891,1909,4,2002,1,92.75,1,3,3,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4658,41017,OR,Pilot Butte Cemetery,Deschutes,65380269,1917,,2002,,85,1,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4659,41017,OR,Pilot Butte Cemetery,Deschutes,88916549,1915,,2002,,87,0,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4660,41017,OR,Pilot Butte Cemetery,Deschutes,48121933,1929,11,2001,7,71.666664,1,3,1,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4661,41017,OR,Pilot Butte Cemetery,Deschutes,91970453,1907,1,2010,7,103.5,1,3,2,1,0,7,1927,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4662,41017,OR,Pilot Butte Cemetery,Deschutes,91738313,1922,,2005,,83,1,3,2,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4663,41017,OR,Pilot Butte Cemetery,Deschutes,89909442,1964,,2007,,43,0,3,1,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4664,41017,OR,Pilot Butte Cemetery,Deschutes,91733021,1985,10,2004,7,18.75,0,3,1,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4665,41017,OR,Pilot Butte Cemetery,Deschutes,38929683,1915,12,2001,3,85.25,1,3,2,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4666,41017,OR,Pilot Butte Cemetery,Deschutes,91976293,1915,,2004,,89,1,3,2,0,0,5,1933,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4667,41017,OR,Pilot Butte Cemetery,Deschutes,91979406,1922,,2005,,83,0,3,1,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4668,41017,OR,Pilot Butte Cemetery,Deschutes,91734017,1915,,2003,,88,1,3,1,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4669,41017,OR,Pilot Butte Cemetery,Deschutes,89756250,1919,,2006,,87,0,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4670,41017,OR,Pilot Butte Cemetery,Deschutes,91738313,1921,,2013,,92,0,3,2,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4671,41017,OR,Pilot Butte Cemetery,Deschutes,30932261,1930,2,2002,4,72.166664,0,3,2,1,0,11,1954,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
4672,41017,OR,Pilot Butte Cemetery,Deschutes,58297013,1917,,2008,,91,0,3,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4673,41017,OR,Pilot Butte Cemetery,Deschutes,87464850,1936,1,2009,3,73.166664,0,3,2,1,0,4,1960,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4674,41017,OR,Pilot Butte Cemetery,Deschutes,58203998,1919,,2005,,86,1,1,2,1,0,,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4675,41017,OR,Pilot Butte Cemetery,Deschutes,90797325,1903,,2004,,101,1,3,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4676,41017,OR,Pilot Butte Cemetery,Deschutes,148363258,1937,6,2013,8,76.166664,1,3,1,1,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4677,41017,OR,Pilot Butte Cemetery,Deschutes,89909568,1932,5,2009,3,76.833336,0,3,1,0,0,,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4678,41017,OR,Pilot Butte Cemetery,Deschutes,57839601,1961,,2003,,42,0,3,4,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4679,41017,OR,Pilot Butte Cemetery,Deschutes,46649316,1929,2,2005,9,76.583336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4680,41017,OR,Pilot Butte Cemetery,Deschutes,38456156,1913,8,2001,4,87.666664,0,3,2,1,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4681,41017,OR,Pilot Butte Cemetery,Deschutes,92077219,1935,8,2008,11,73.25,1,3,1,1,0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
4682,41017,OR,Pilot Butte Cemetery,Deschutes,120958295,1932,12,2010,4,77.333336,1,1,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4683,41017,OR,Pilot Butte Cemetery,Deschutes,89082443,1908,7,2002,5,93.833336,0,1,2,0,0,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4684,41017,OR,Pilot Butte Cemetery,Deschutes,46645606,1927,4,2002,8,75.333336,0,3,2,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4685,41017,OR,Pilot Butte Cemetery,Deschutes,54168348,1979,11,2010,6,30.583334,0,3,2,0,0,12,2001,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4686,41017,OR,Pilot Butte Cemetery,Deschutes,90795728,1948,10,2004,12,56.166668,1,3,1,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4687,41017,OR,Pilot Butte Cemetery,Deschutes,83317620,1924,8,2009,6,84.833336,0,3,1,0,0,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4688,41017,OR,Pilot Butte Cemetery,Deschutes,46630412,1932,4,2005,6,73.166664,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4689,41017,OR,Pilot Butte Cemetery,Deschutes,91555013,1903,7,2001,6,97.916664,0,3,2,0,0,9,1928,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4690,41017,OR,Pilot Butte Cemetery,Deschutes,91597320,1912,12,2002,5,89.416664,1,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4691,41017,OR,Pilot Butte Cemetery,Deschutes,117200649,1949,12,2012,8,62.666668,1,3,1,0,0,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4692,41017,OR,Pilot Butte Cemetery,Deschutes,30900625,1933,,2000,4,67,1,3,2,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4693,41017,OR,Pilot Butte Cemetery,Deschutes,91934135,1918,4,2011,6,93.166664,1,1,2,0,0,5,1939,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4694,41017,OR,Pilot Butte Cemetery,Deschutes,46649001,1912,2,2004,8,92.5,0,1,3,1,0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4695,41017,OR,Pilot Butte Cemetery,Deschutes,31177209,1922,8,2004,3,81.583336,1,1,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4696,41017,OR,Pilot Butte Cemetery,Deschutes,91979703,1944,6,2003,4,58.833332,0,3,2,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4697,41017,OR,Pilot Butte Cemetery,Deschutes,91883170,1929,7,2004,9,75.166664,1,1,2,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4698,41017,OR,Pilot Butte Cemetery,Deschutes,91235633,1955,12,2001,10,45.833332,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4699,41017,OR,Pilot Butte Cemetery,Deschutes,104679163,1923,2,2013,1,89.916664,0,3,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4700,41017,OR,Pilot Butte Cemetery,Deschutes,87462333,1961,4,2008,2,46.833332,0,3,1,0,0,,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
4701,46069,SD,Highmore Cemetery,Hyde,88965334,1905,3,2003,2,97.916664,1,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4702,46069,SD,Highmore Cemetery,Hyde,53449392,1918,1,2003,3,85.166664,0,1,1,0,0,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4703,46069,SD,Highmore Cemetery,Hyde,20911033,1980,1,2005,10,25.75,1,4,1,0,0,,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4704,46069,SD,Highmore Cemetery,Hyde,22690157,1924,5,2007,11,83.5,1,1,2,0,1,10,1952,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4705,46069,SD,Highmore Cemetery,Hyde,112407388,1929,1,2003,3,74.166664,0,1,2,0,0,11,1950,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
4706,46069,SD,Highmore Cemetery,Hyde,112416253,1918,6,2014,10,96.333336,1,1,2,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4707,46069,SD,Highmore Cemetery,Hyde,109148337,1913,4,2005,2,91.833336,1,3,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4708,46069,SD,Highmore Cemetery,Hyde,134609503,1963,7,2001,4,37.75,0,3,1,0,0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4709,46069,SD,Highmore Cemetery,Hyde,16537586,1924,8,2006,11,82.25,1,1,2,1,0,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4710,46069,SD,Highmore Cemetery,Hyde,79948434,1920,5,2008,12,88.583336,1,1,2,0,0,11,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4711,46069,SD,Highmore Cemetery,Hyde,106024167,1918,12,2013,2,94.166664,0,1,2,0,0,11,1949,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4712,46069,SD,Highmore Cemetery,Hyde,22671528,1961,4,2007,11,46.583332,1,1,1,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4713,46069,SD,Highmore Cemetery,Hyde,90926655,1932,8,2010,9,78.083336,0,1,2,0,0,,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4714,46069,SD,Highmore Cemetery,Hyde,136318390,1937,9,2000,7,62.833332,0,1,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4715,46069,SD,Highmore Cemetery,Hyde,90017373,1913,8,2002,8,89,0,1,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4716,46069,SD,Highmore Cemetery,Hyde,92701769,1903,,2001,,98,0,3,1,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
