FIPS,COUNT,TOT_POP,CAPITA
6113,43,204118,0.0002106625
49043,8,38003,0.0002105097
12015,34,162449,0.0002092965
22075,5,23921,0.0002090214
6099,109,521726,0.0002089219
24045,21,100647,0.00020865
53005,38,182398,0.0002083356
41003,18,86430,0.000208261
47149,57,274454,0.0002076851
6097,102,491829,0.0002073892
6089,37,178586,0.0002071831
34003,190,918888,0.0002067717
21067,63,305489,0.0002062267
48375,25,122335,0.0002043569
17031,1065,5231351,0.0002035803
37135,28,137941,0.0002029853
37147,35,172554,0.0002028351
27037,82,405088,0.0002024252
26093,37,182838,0.0002023649
53029,16,79177,0.0002020789
12115,78,386147,0.0002019956
26163,360,1792365,0.0002008519
27163,49,244088,0.0002007473
49045,12,59870,0.0002004343
6061,72,361682,0.0001990699
12103,183,921319,0.0001986283
48355,69,347691,0.0001984521
13121,194,977773,0.0001984101
53021,17,85845,0.0001980313
6019,187,947895,0.0001972792
45035,28,142496,0.0001964967
12019,38,194345,0.0001955286
12085,29,148817,0.0001948702
34039,106,543976,0.0001948615
48019,4,20537,0.0001947704
35045,25,128529,0.0001945086
12017,27,139360,0.0001937428
51700,35,180726,0.0001936633
24025,48,248622,0.0001930642
48397,16,83021,0.0001927223
48303,55,285760,0.0001924692
48127,2,10461,0.0001911863
24003,105,550488,0.0001907399
28073,11,57786,0.0001903575
4023,9,47303,0.0001902628
47125,35,184468,0.0001897348
48439,354,1880153,0.0001882825
13103,10,53293,0.0001876419
12089,14,74629,0.0001875946
4019,186,992394,0.0001874256
35057,3,16021,0.0001872542
29183,69,368666,0.0001871613
8093,3,16029,0.0001871608
37019,21,112257,0.0001870707
13097,25,133971,0.0001866075
26129,4,21437,0.0001865933
21015,23,123316,0.0001865127
48003,3,16117,0.0001861389
36119,179,961670,0.0001861345
32017,1,5405,0.0001850139
13153,27,146136,0.0001847594
1081,27,147257,0.0001833529
51161,17,92901,0.0001829905
6017,33,180561,0.0001827637
53011,80,438287,0.0001825288
53067,47,258332,0.0001819364
35035,12,66041,0.0001817053
6029,155,856158,0.0001810413
34035,59,327707,0.0001800389
16001,73,409061,0.0001784575
6035,6,33658,0.0001782637
4017,19,107094,0.0001774142
48329,26,146645,0.0001772989
15009,28,158226,0.0001769621
22077,4,22726,0.0001760099
5017,2,11433,0.0001749322
4025,37,212637,0.0001740055
51095,12,68967,0.0001739963
6083,75,431249,0.0001739134
17043,161,927987,0.0001734938
2290,1,5770,0.0001733102
13223,25,144800,0.0001726519
49053,25,144809,0.0001726412
53061,126,733036,0.0001718879
29047,39,227577,0.0001713706
8039,4,23383,0.0001710644
12001,43,251417,0.0001710306
34029,99,580470,0.0001705514
51600,4,23461,0.0001704957
12113,27,158512,0.0001703341
32005,8,46996,0.0001702273
41005,65,383857,0.0001693339
22005,19,112286,0.0001692108
4005,23,136011,0.000169104
12009,92,547307,0.0001680958
27141,15,89455,0.0001676821
45063,45,270406,0.0001664164
37053,4,24077,0.0001661337
26143,4,24106,0.0001659338
48465,8,48705,0.0001642542
6053,70,426762,0.0001640259
45015,31,189781,0.0001633462
46103,17,104347,0.000162918
28033,27,166234,0.0001624216
32031,69,429908,0.0001604995
8013,49,305318,0.0001604884
35029,4,25041,0.000159738
37119,154,969031,0.0001589216
37093,8,50536,0.000158303
8069,49,310487,0.0001578166
27139,21,135152,0.0001553806
13117,29,187928,0.0001543144
34013,121,787744,0.0001536032
2110,5,32556,0.0001535815
8041,99,644964,0.0001534969
12055,15,98128,0.0001528616
36081,347,2272771,0.0001526771
13247,13,85820,0.0001514798
13067,107,707442,0.0001512491
6001,232,1554720,0.000149223
25025,111,744426,0.0001491082
32027,1,6749,0.0001481701
6105,2,13526,0.0001478634
56015,2,13636,0.0001466706
16015,1,6835,0.0001463058
32510,8,54838,0.0001458842
30035,2,13711,0.0001458683
35001,98,673460,0.0001455172
12005,25,171903,0.0001454309
2130,2,13779,0.0001451484
13151,30,209053,0.0001435043
31173,1,7020,0.0001424501
26099,120,847383,0.0001416125
12073,40,283769,0.0001409597
6023,19,134827,0.0001409213
24033,124,881138,0.0001407271
48047,1,7161,0.0001396453
17097,98,702120,0.0001395773
51107,47,336898,0.0001395081
6051,2,14348,0.0001393922
13063,37,265888,0.0001391563
22103,33,239453,0.0001378141
51660,7,50981,0.0001373061
51153,59,430289,0.0001371171
4001,10,73195,0.0001366214
48495,1,7330,0.0001364256
12057,174,1277746,0.0001361773
48489,3,22058,0.0001360051
6037,1345,9962789,0.0001350024
48341,3,22313,0.0001344508
48121,95,707304,0.0001343128
48377,1,7525,0.0001328904
12069,40,303186,0.0001319322
48091,15,114384,0.0001311372
48453,143,1095584,0.000130524
48041,26,200665,0.0001295692
12109,26,202188,0.0001285932
27003,43,336414,0.0001278187
48491,58,456232,0.0001271283
15001,24,189191,0.0001268559
13309,1,7888,0.0001267748
51179,17,134352,0.0001265333
6065,286,2268783,0.0001260588
37183,120,952151,0.0001260304
4027,25,200022,0.0001249863
35039,5,40318,0.0001240141
49011,39,315809,0.0001234924
35031,9,73016,0.0001232607
24009,11,89628,0.0001227295
48069,1,8164,0.000122489
13179,8,65471,0.0001221915
48141,100,827398,0.0001208608
12087,9,74809,0.0001203064
53025,11,91723,0.0001199263
51750,2,16685,0.0001198681
36085,56,470728,0.0001189647
13089,83,707089,0.0001173827
51029,2,17088,0.0001170412
26079,2,17099,0.0001169659
32023,5,42963,0.0001163792
8097,2,17263,0.0001158547
37133,21,183263,0.0001145894
48201,482,4253700,0.0001133131
4015,23,203334,0.0001131144
6031,17,151364,0.000112312
41017,18,162277,0.0001109214
2220,1,9046,0.0001105461
6073,349,3177063,0.0001098499
31153,18,165853,0.0001085298
12101,51,470391,0.0001084204
48043,1,9316,0.0001073422
20091,60,559913,0.0001071595
12095,128,1202234,0.0001064685
41067,58,547672,0.0001059028
6069,6,56884,0.0001054778
8045,6,56953,0.00010535
51550,24,228417,0.000105071
13177,3,28746,0.0001043623
22051,45,433676,0.0001037641
12071,66,645293,0.0001022791
36047,262,2565635,0.000102119
6041,26,256069,0.0001015351
6071,211,2081313,0.0001013783
6087,27,266776,0.0001012085
48209,17,168990,0.0001005977
6085,183,1837504,9.95916199366097E-05
24031,100,1004709,9.95313070749839E-05
48339,48,485047,9.89594822769752E-05
51041,32,323856,9.88093473642607E-05
4012,2,20281,9.86144667422711E-05
13039,5,51402,9.72724796700518E-05
51810,43,447021,9.61923489053087E-05
6025,17,176948,9.60734227004544E-05
51177,12,125684,9.54775468635626E-05
4013,375,3942169,9.51252977738904E-05
48085,79,834642,9.46513595050333E-05
37043,1,10618,9.41796948577887E-05
6059,288,3090132,9.31999021401027E-05
8005,55,595546,9.23522280394797E-05
12053,16,173422,9.22604975147328E-05
12111,26,283866,9.15925119598684E-05
30085,1,10927,9.15164271986822E-05
12035,9,98359,9.1501540275928E-05
6013,98,1079597,9.07746131195252E-05
8001,41,459598,8.92083951627292E-05
12011,160,1815137,8.8147616405814E-05
2020,26,298610,8.7070091423596E-05
48131,1,11717,8.53460783476999E-05
36059,115,1349233,8.52336105031525E-05
48007,2,23818,8.39701066420354E-05
48507,1,11961,0.000083605
13073,11,131627,8.35694804257485E-05
56005,4,47874,8.35526590633747E-05
13135,69,842046,8.19432667573981E-05
32003,160,2000759,7.99696515172492E-05
48061,33,415557,7.94114886766436E-05
12061,11,140567,7.82544978551154E-05
12099,105,1356545,7.7402518899115E-05
13053,1,13037,7.6704763365805E-05
6111,62,835981,7.41643649795869E-05
35006,2,27334,7.31689470988512E-05
48215,59,806552,7.31508941766929E-05
2150,1,14239,7.02296509586347E-05
12117,30,430838,6.96317409327868E-05
34017,45,652302,6.89864510610116E-05
12097,19,287416,6.61062710496284E-05
36005,91,1408473,0.000064609
51059,70,1118602,6.25781108919884E-05
51199,4,66146,6.04722885737611E-05
4021,23,387365,5.93755243762343E-05
12021,19,332427,5.71554055476841E-05
22089,3,52681,5.69465272109489E-05
51520,1,17662,5.66187294757106E-05
35013,12,214445,5.59584042528387E-05
12093,2,39467,5.0675247675273E-05
22029,1,20365,4.91038546525902E-05
56039,1,21675,4.61361014994233E-05
6075,38,825863,4.6012474223933E-05
35043,6,135588,4.42517036905921E-05
2170,4,93925,4.25871706148523E-05
48479,11,259172,4.244285648141E-05
48157,25,627293,3.98537844356624E-05
35061,3,76631,3.91486474142318E-05
8037,2,51874,0.000038555
12086,98,2591035,3.78227233518652E-05
2122,2,56900,3.51493848857645E-05
2090,3,100272,2.99186213499282E-05
8035,6,298215,2.01197122881143E-05
8014,1,58298,1.71532471096779E-05
36061,18,1619090,1.111735604568E-05
